step,latitude,longitude,time,heightAboveGround,valid_time,u10,v10
0 days 03:00:00,47.75,357.0,2025-06-04,10.0,2025-06-04 03:00:00,1.6,0.024999619
0 days 03:00:00,47.75,357.25,2025-06-04,10.0,2025-06-04 03:00:00,1.975,-0.22500038
0 days 03:00:00,47.75,357.5,2025-06-04,10.0,2025-06-04 03:00:00,2.225,-0.7250004
0 days 03:00:00,47.75,357.75,2025-06-04,10.0,2025-06-04 03:00:00,2.2875,-0.8500004
0 days 03:00:00,47.75,358.0,2025-06-04,10.0,2025-06-04 03:00:00,2.35,-0.9125004
0 days 03:00:00,47.75,358.25,2025-06-04,10.0,2025-06-04 03:00:00,2.975,-0.9750004
0 days 03:00:00,47.75,358.5,2025-06-04,10.0,2025-06-04 03:00:00,3.2875,-0.35000038
0 days 03:00:00,47.75,358.75,2025-06-04,10.0,2025-06-04 03:00:00,3.2875,1.7124996
0 days 03:00:00,47.75,359.0,2025-06-04,10.0,2025-06-04 03:00:00,3.1,3.1499996
0 days 03:00:00,47.75,359.25,2025-06-04,10.0,2025-06-04 03:00:00,1.9125,3.7749996
0 days 03:00:00,47.75,359.5,2025-06-04,10.0,2025-06-04 03:00:00,1.1625,3.9624996
0 days 03:00:00,47.75,359.75,2025-06-04,10.0,2025-06-04 03:00:00,1.0375,3.8999996
0 days 03:00:00,47.75,360.0,2025-06-04,10.0,2025-06-04 03:00:00,1.225,3.4624996
0 days 03:00:00,48.0,0.25,2025-06-04,10.0,2025-06-04 03:00:00,7.2875,1.6499996
0 days 03:00:00,48.0,354.25,2025-06-04,10.0,2025-06-04 03:00:00,7.1625,1.6499996
0 days 03:00:00,48.0,354.5,2025-06-04,10.0,2025-06-04 03:00:00,6.725,1.5249996
0 days 03:00:00,48.0,354.75,2025-06-04,10.0,2025-06-04 03:00:00,6.1,1.1499996
0 days 03:00:00,48.0,355.0,2025-06-04,10.0,2025-06-04 03:00:00,6.35,1.0249996
0 days 03:00:00,48.0,355.25,2025-06-04,10.0,2025-06-04 03:00:00,5.1625,0.7749996
0 days 03:00:00,48.0,355.5,2025-06-04,10.0,2025-06-04 03:00:00,2.475,0.7749996
0 days 03:00:00,48.0,355.75,2025-06-04,10.0,2025-06-04 03:00:00,1.5375,0.8999996
0 days 03:00:00,48.0,356.0,2025-06-04,10.0,2025-06-04 03:00:00,2.0375,0.39999962
0 days 03:00:00,48.0,356.25,2025-06-04,10.0,2025-06-04 03:00:00,2.1,0.024999619
0 days 03:00:00,48.0,356.5,2025-06-04,10.0,2025-06-04 03:00:00,1.85,0.33749962
0 days 03:00:00,48.0,356.75,2025-06-04,10.0,2025-06-04 03:00:00,1.5375,1.0249996
0 days 03:00:00,48.0,357.0,2025-06-04,10.0,2025-06-04 03:00:00,1.475,0.9624996
0 days 03:00:00,48.0,357.25,2025-06-04,10.0,2025-06-04 03:00:00,1.5375,0.5249996
0 days 03:00:00,48.0,357.5,2025-06-04,10.0,2025-06-04 03:00:00,2.0375,-0.03750038
0 days 03:00:00,48.0,357.75,2025-06-04,10.0,2025-06-04 03:00:00,1.9125,-0.41250038
0 days 03:00:00,48.0,358.0,2025-06-04,10.0,2025-06-04 03:00:00,1.4125,-0.6625004
0 days 03:00:00,48.0,358.25,2025-06-04,10.0,2025-06-04 03:00:00,1.475,-1.7250004
0 days 03:00:00,48.0,358.5,2025-06-04,10.0,2025-06-04 03:00:00,2.2875,-2.3500004
0 days 03:00:00,48.0,358.75,2025-06-04,10.0,2025-06-04 03:00:00,3.475,-0.9125004
0 days 03:00:00,48.0,359.0,2025-06-04,10.0,2025-06-04 03:00:00,3.225,2.3999996
0 days 03:00:00,48.0,359.25,2025-06-04,10.0,2025-06-04 03:00:00,2.4125,3.6499996
0 days 03:00:00,48.0,359.5,2025-06-04,10.0,2025-06-04 03:00:00,1.475,4.2124996
0 days 03:00:00,48.0,359.75,2025-06-04,10.0,2025-06-04 03:00:00,1.2875,3.8374996
0 days 03:00:00,48.0,360.0,2025-06-04,10.0,2025-06-04 03:00:00,1.1625,3.5249996
0 days 03:00:00,48.25,0.25,2025-06-04,10.0,2025-06-04 03:00:00,7.475,1.2749996
0 days 03:00:00,48.25,354.25,2025-06-04,10.0,2025-06-04 03:00:00,7.475,1.3374996
0 days 03:00:00,48.25,354.5,2025-06-04,10.0,2025-06-04 03:00:00,7.1625,1.3999996
0 days 03:00:00,48.25,354.75,2025-06-04,10.0,2025-06-04 03:00:00,7.0375,1.5874996
0 days 03:00:00,48.25,355.0,2025-06-04,10.0,2025-06-04 03:00:00,6.9125,1.1499996
0 days 03:00:00,48.25,355.25,2025-06-04,10.0,2025-06-04 03:00:00,5.225,0.6499996
0 days 03:00:00,48.25,355.5,2025-06-04,10.0,2025-06-04 03:00:00,2.725,0.7749996
0 days 03:00:00,48.25,355.75,2025-06-04,10.0,2025-06-04 03:00:00,1.225,1.2124996
0 days 03:00:00,48.25,356.0,2025-06-04,10.0,2025-06-04 03:00:00,1.6625,1.3374996
0 days 03:00:00,48.25,356.25,2025-06-04,10.0,2025-06-04 03:00:00,2.0375,1.3374996
0 days 03:00:00,48.25,356.5,2025-06-04,10.0,2025-06-04 03:00:00,2.725,0.6499996
0 days 03:00:00,48.25,356.75,2025-06-04,10.0,2025-06-04 03:00:00,1.85,0.6499996
0 days 03:00:00,48.25,357.0,2025-06-04,10.0,2025-06-04 03:00:00,1.4125,1.3374996
0 days 03:00:00,48.25,357.25,2025-06-04,10.0,2025-06-04 03:00:00,1.725,1.0249996
0 days 03:00:00,48.25,357.5,2025-06-04,10.0,2025-06-04 03:00:00,1.725,0.7749996
0 days 03:00:00,48.25,357.75,2025-06-04,10.0,2025-06-04 03:00:00,1.725,0.14999962
0 days 03:00:00,48.25,358.0,2025-06-04,10.0,2025-06-04 03:00:00,1.475,-0.47500038
0 days 03:00:00,48.25,358.25,2025-06-04,10.0,2025-06-04 03:00:00,1.6625,-0.8500004
0 days 03:00:00,48.25,358.5,2025-06-04,10.0,2025-06-04 03:00:00,1.975,-1.2875004
0 days 03:00:00,48.25,358.75,2025-06-04,10.0,2025-06-04 03:00:00,2.4125,-2.4125004
0 days 03:00:00,48.25,359.0,2025-06-04,10.0,2025-06-04 03:00:00,2.975,-1.1000004
0 days 03:00:00,48.25,359.25,2025-06-04,10.0,2025-06-04 03:00:00,2.475,3.0874996
0 days 03:00:00,48.25,359.5,2025-06-04,10.0,2025-06-04 03:00:00,1.975,4.0249996
0 days 03:00:00,48.25,359.75,2025-06-04,10.0,2025-06-04 03:00:00,1.4125,4.1499996
0 days 03:00:00,48.25,360.0,2025-06-04,10.0,2025-06-04 03:00:00,1.1625,3.7749996
0 days 03:00:00,48.5,0.25,2025-06-04,10.0,2025-06-04 03:00:00,7.1625,0.27499962
0 days 03:00:00,48.5,354.25,2025-06-04,10.0,2025-06-04 03:00:00,6.975,0.21249962
0 days 03:00:00,48.5,354.5,2025-06-04,10.0,2025-06-04 03:00:00,6.475,0.21249962
0 days 03:00:00,48.5,354.75,2025-06-04,10.0,2025-06-04 03:00:00,5.975,0.39999962
0 days 03:00:00,48.5,355.0,2025-06-04,10.0,2025-06-04 03:00:00,3.975,0.7749996
0 days 03:00:00,48.5,355.25,2025-06-04,10.0,2025-06-04 03:00:00,1.975,1.0874996
0 days 03:00:00,48.5,355.5,2025-06-04,10.0,2025-06-04 03:00:00,2.225,1.3374996
0 days 03:00:00,48.5,355.75,2025-06-04,10.0,2025-06-04 03:00:00,2.0375,2.0249996
0 days 03:00:00,48.5,356.0,2025-06-04,10.0,2025-06-04 03:00:00,2.1,2.1499996
0 days 03:00:00,48.5,356.25,2025-06-04,10.0,2025-06-04 03:00:00,2.1,2.1499996
0 days 03:00:00,48.5,356.5,2025-06-04,10.0,2025-06-04 03:00:00,2.6,2.0874996
0 days 03:00:00,48.5,356.75,2025-06-04,10.0,2025-06-04 03:00:00,2.725,1.8374996
0 days 03:00:00,48.5,357.0,2025-06-04,10.0,2025-06-04 03:00:00,2.6,1.7124996
0 days 03:00:00,48.5,357.25,2025-06-04,10.0,2025-06-04 03:00:00,1.725,1.7749996
0 days 03:00:00,48.5,357.5,2025-06-04,10.0,2025-06-04 03:00:00,1.725,1.4624996
0 days 03:00:00,48.5,357.75,2025-06-04,10.0,2025-06-04 03:00:00,1.7875,0.9624996
0 days 03:00:00,48.5,358.0,2025-06-04,10.0,2025-06-04 03:00:00,1.85,0.7124996
0 days 03:00:00,48.5,358.25,2025-06-04,10.0,2025-06-04 03:00:00,1.6625,0.46249962
0 days 03:00:00,48.5,358.5,2025-06-04,10.0,2025-06-04 03:00:00,2.225,-0.22500038
0 days 03:00:00,48.5,358.75,2025-06-04,10.0,2025-06-04 03:00:00,2.725,-0.9750004
0 days 03:00:00,48.5,359.0,2025-06-04,10.0,2025-06-04 03:00:00,2.4125,-2.2250004
0 days 03:00:00,48.5,359.25,2025-06-04,10.0,2025-06-04 03:00:00,2.6625,-1.0375004
0 days 03:00:00,48.5,359.5,2025-06-04,10.0,2025-06-04 03:00:00,3.0375,2.5874996
0 days 03:00:00,48.5,359.75,2025-06-04,10.0,2025-06-04 03:00:00,1.975,3.5249996
0 days 03:00:00,48.5,360.0,2025-06-04,10.0,2025-06-04 03:00:00,1.35,4.0874996
0 days 03:00:00,48.75,0.25,2025-06-04,10.0,2025-06-04 03:00:00,6.4125,0.7749996
0 days 03:00:00,48.75,354.25,2025-06-04,10.0,2025-06-04 03:00:00,6.6625,0.8374996
0 days 03:00:00,48.75,354.5,2025-06-04,10.0,2025-06-04 03:00:00,6.85,1.1499996
0 days 03:00:00,48.75,354.75,2025-06-04,10.0,2025-06-04 03:00:00,6.975,1.0249996
0 days 03:00:00,48.75,355.0,2025-06-04,10.0,2025-06-04 03:00:00,7.6,1.0249996
0 days 03:00:00,48.75,355.25,2025-06-04,10.0,2025-06-04 03:00:00,7.4125,1.5249996
0 days 03:00:00,48.75,355.5,2025-06-04,10.0,2025-06-04 03:00:00,6.975,1.7749996
0 days 03:00:00,48.75,355.75,2025-06-04,10.0,2025-06-04 03:00:00,5.475,1.9624996
0 days 03:00:00,48.75,356.0,2025-06-04,10.0,2025-06-04 03:00:00,4.7875,2.2749996
0 days 03:00:00,48.75,356.25,2025-06-04,10.0,2025-06-04 03:00:00,3.1625,2.1499996
0 days 03:00:00,48.75,356.5,2025-06-04,10.0,2025-06-04 03:00:00,1.975,2.1499996
0 days 03:00:00,48.75,356.75,2025-06-04,10.0,2025-06-04 03:00:00,2.9125,1.9624996
0 days 03:00:00,48.75,357.0,2025-06-04,10.0,2025-06-04 03:00:00,4.725,2.5874996
0 days 03:00:00,48.75,357.25,2025-06-04,10.0,2025-06-04 03:00:00,4.975,3.0249996
0 days 03:00:00,48.75,357.5,2025-06-04,10.0,2025-06-04 03:00:00,4.475,3.0874996
0 days 03:00:00,48.75,357.75,2025-06-04,10.0,2025-06-04 03:00:00,4.6,2.5249996
0 days 03:00:00,48.75,358.0,2025-06-04,10.0,2025-06-04 03:00:00,5.4125,1.3374996
0 days 03:00:00,48.75,358.25,2025-06-04,10.0,2025-06-04 03:00:00,2.7875,0.024999619
0 days 03:00:00,48.75,358.5,2025-06-04,10.0,2025-06-04 03:00:00,1.6625,0.21249962
0 days 03:00:00,48.75,358.75,2025-06-04,10.0,2025-06-04 03:00:00,2.1625,-0.28750038
0 days 03:00:00,48.75,359.0,2025-06-04,10.0,2025-06-04 03:00:00,2.6625,-0.7250004
0 days 03:00:00,48.75,359.25,2025-06-04,10.0,2025-06-04 03:00:00,1.9125,-1.2250004
0 days 03:00:00,48.75,359.5,2025-06-04,10.0,2025-06-04 03:00:00,2.6,-1.1625004
0 days 03:00:00,48.75,359.75,2025-06-04,10.0,2025-06-04 03:00:00,2.975,0.7749996
0 days 03:00:00,48.75,360.0,2025-06-04,10.0,2025-06-04 03:00:00,2.725,3.0874996
0 days 03:00:00,49.0,0.25,2025-06-04,10.0,2025-06-04 03:00:00,7.0375,1.0249996
0 days 03:00:00,49.0,354.25,2025-06-04,10.0,2025-06-04 03:00:00,7.225,1.0249996
0 days 03:00:00,49.0,354.5,2025-06-04,10.0,2025-06-04 03:00:00,7.475,0.8999996
0 days 03:00:00,49.0,354.75,2025-06-04,10.0,2025-06-04 03:00:00,7.5375,1.1499996
0 days 03:00:00,49.0,355.0,2025-06-04,10.0,2025-06-04 03:00:00,7.5375,1.0874996
0 days 03:00:00,49.0,355.25,2025-06-04,10.0,2025-06-04 03:00:00,7.4125,1.0249996
0 days 03:00:00,49.0,355.5,2025-06-04,10.0,2025-06-04 03:00:00,6.85,1.3374996
0 days 03:00:00,49.0,355.75,2025-06-04,10.0,2025-06-04 03:00:00,6.2875,1.5249996
0 days 03:00:00,49.0,356.0,2025-06-04,10.0,2025-06-04 03:00:00,6.4125,1.4624996
0 days 03:00:00,49.0,356.25,2025-06-04,10.0,2025-06-04 03:00:00,7.475,1.7749996
0 days 03:00:00,49.0,356.5,2025-06-04,10.0,2025-06-04 03:00:00,7.975,2.0874996
0 days 03:00:00,49.0,356.75,2025-06-04,10.0,2025-06-04 03:00:00,7.35,2.5249996
0 days 03:00:00,49.0,357.0,2025-06-04,10.0,2025-06-04 03:00:00,6.975,2.4624996
0 days 03:00:00,49.0,357.25,2025-06-04,10.0,2025-06-04 03:00:00,6.2875,2.4624996
0 days 03:00:00,49.0,357.5,2025-06-04,10.0,2025-06-04 03:00:00,6.225,2.4624996
0 days 03:00:00,49.0,357.75,2025-06-04,10.0,2025-06-04 03:00:00,5.725,2.3374996
0 days 03:00:00,49.0,358.0,2025-06-04,10.0,2025-06-04 03:00:00,5.975,1.2749996
0 days 03:00:00,49.0,358.25,2025-06-04,10.0,2025-06-04 03:00:00,2.6625,0.9624996
0 days 03:00:00,49.0,358.5,2025-06-04,10.0,2025-06-04 03:00:00,2.225,1.1499996
0 days 03:00:00,49.0,358.75,2025-06-04,10.0,2025-06-04 03:00:00,1.85,1.2124996
0 days 03:00:00,49.0,359.0,2025-06-04,10.0,2025-06-04 03:00:00,2.5375,0.7124996
0 days 03:00:00,49.0,359.25,2025-06-04,10.0,2025-06-04 03:00:00,2.6,0.5874996
0 days 03:00:00,49.0,359.5,2025-06-04,10.0,2025-06-04 03:00:00,2.475,0.46249962
0 days 03:00:00,49.0,359.75,2025-06-04,10.0,2025-06-04 03:00:00,2.225,-0.7250004
0 days 03:00:00,49.0,360.0,2025-06-04,10.0,2025-06-04 03:00:00,2.975,-0.7250004
0 days 03:00:00,49.25,0.25,2025-06-04,10.0,2025-06-04 03:00:00,7.225,0.14999962
0 days 03:00:00,49.25,354.25,2025-06-04,10.0,2025-06-04 03:00:00,7.5375,-0.10000038
0 days 03:00:00,49.25,354.5,2025-06-04,10.0,2025-06-04 03:00:00,8.225,0.08749962
0 days 03:00:00,49.25,354.75,2025-06-04,10.0,2025-06-04 03:00:00,8.4125,0.7749996
0 days 03:00:00,49.25,355.0,2025-06-04,10.0,2025-06-04 03:00:00,7.85,1.3999996
0 days 03:00:00,49.25,355.25,2025-06-04,10.0,2025-06-04 03:00:00,7.725,1.7749996
0 days 03:00:00,49.25,355.5,2025-06-04,10.0,2025-06-04 03:00:00,7.35,1.6499996
0 days 03:00:00,49.25,355.75,2025-06-04,10.0,2025-06-04 03:00:00,7.4125,1.5249996
0 days 03:00:00,49.25,356.0,2025-06-04,10.0,2025-06-04 03:00:00,7.725,1.7124996
0 days 03:00:00,49.25,356.25,2025-06-04,10.0,2025-06-04 03:00:00,7.6,1.5249996
0 days 03:00:00,49.25,356.5,2025-06-04,10.0,2025-06-04 03:00:00,7.1625,1.3374996
0 days 03:00:00,49.25,356.75,2025-06-04,10.0,2025-06-04 03:00:00,7.225,1.5874996
0 days 03:00:00,49.25,357.0,2025-06-04,10.0,2025-06-04 03:00:00,7.225,2.3374996
0 days 03:00:00,49.25,357.25,2025-06-04,10.0,2025-06-04 03:00:00,7.6,2.7124996
0 days 03:00:00,49.25,357.5,2025-06-04,10.0,2025-06-04 03:00:00,6.4125,1.7749996
0 days 03:00:00,49.25,357.75,2025-06-04,10.0,2025-06-04 03:00:00,5.9125,1.1499996
0 days 03:00:00,49.25,358.0,2025-06-04,10.0,2025-06-04 03:00:00,5.4125,1.2124996
0 days 03:00:00,49.25,358.25,2025-06-04,10.0,2025-06-04 03:00:00,2.6,1.0874996
0 days 03:00:00,49.25,358.5,2025-06-04,10.0,2025-06-04 03:00:00,1.975,1.3374996
0 days 03:00:00,49.25,358.75,2025-06-04,10.0,2025-06-04 03:00:00,1.475,1.5874996
0 days 03:00:00,49.25,359.0,2025-06-04,10.0,2025-06-04 03:00:00,2.225,1.6499996
0 days 03:00:00,49.25,359.25,2025-06-04,10.0,2025-06-04 03:00:00,2.4125,1.0874996
0 days 03:00:00,49.25,359.5,2025-06-04,10.0,2025-06-04 03:00:00,2.6625,0.8374996
0 days 03:00:00,49.25,359.75,2025-06-04,10.0,2025-06-04 03:00:00,2.6,0.7749996
0 days 03:00:00,49.25,360.0,2025-06-04,10.0,2025-06-04 03:00:00,2.6,0.46249962
0 days 06:00:00,45.25,0.25,2025-06-04,10.0,2025-06-04 06:00:00,6.325,-0.10000038
0 days 06:00:00,45.25,354.25,2025-06-04,10.0,2025-06-04 06:00:00,6.575,-0.7250004
0 days 06:00:00,45.25,354.5,2025-06-04,10.0,2025-06-04 06:00:00,6.95,-1.2875004
0 days 06:00:00,45.25,354.75,2025-06-04,10.0,2025-06-04 06:00:00,7.2,-1.7875004
0 days 06:00:00,45.25,355.0,2025-06-04,10.0,2025-06-04 06:00:00,7.075,-2.2250004
0 days 06:00:00,45.25,355.25,2025-06-04,10.0,2025-06-04 06:00:00,6.325,-2.7875004
0 days 06:00:00,45.25,355.5,2025-06-04,10.0,2025-06-04 06:00:00,6.0125,-3.0375004
0 days 06:00:00,45.25,355.75,2025-06-04,10.0,2025-06-04 06:00:00,5.575,-3.0375004
0 days 06:00:00,45.25,356.0,2025-06-04,10.0,2025-06-04 06:00:00,5.2,-2.8500004
0 days 06:00:00,45.25,356.25,2025-06-04,10.0,2025-06-04 06:00:00,4.95,-2.3500004
0 days 06:00:00,45.25,356.5,2025-06-04,10.0,2025-06-04 06:00:00,4.7625,-3.0375004
0 days 06:00:00,45.25,356.75,2025-06-04,10.0,2025-06-04 06:00:00,4.075,-3.9125004
0 days 06:00:00,45.25,357.0,2025-06-04,10.0,2025-06-04 06:00:00,3.45,-4.3500004
0 days 06:00:00,45.25,357.25,2025-06-04,10.0,2025-06-04 06:00:00,5.0125,-3.9750004
0 days 06:00:00,45.25,357.5,2025-06-04,10.0,2025-06-04 06:00:00,7.6375,-2.0375004
0 days 06:00:00,45.25,357.75,2025-06-04,10.0,2025-06-04 06:00:00,8.5125,2.4624996
0 days 06:00:00,45.25,358.0,2025-06-04,10.0,2025-06-04 06:00:00,7.7625,5.0249996
0 days 06:00:00,45.25,358.25,2025-06-04,10.0,2025-06-04 06:00:00,7.075,4.9624996
0 days 06:00:00,45.25,358.5,2025-06-04,10.0,2025-06-04 06:00:00,6.325,4.1499996
0 days 06:00:00,45.25,358.75,2025-06-04,10.0,2025-06-04 06:00:00,3.2,2.0249996
0 days 06:00:00,45.25,359.0,2025-06-04,10.0,2025-06-04 06:00:00,1.325,2.5249996
0 days 06:00:00,45.25,359.25,2025-06-04,10.0,2025-06-04 06:00:00,0.825,2.7124996
0 days 06:00:00,45.25,359.5,2025-06-04,10.0,2025-06-04 06:00:00,1.575,2.4624996
0 days 06:00:00,45.25,359.75,2025-06-04,10.0,2025-06-04 06:00:00,1.45,2.0249996
0 days 06:00:00,45.25,360.0,2025-06-04,10.0,2025-06-04 06:00:00,1.5125,1.7124996
0 days 06:00:00,45.5,0.25,2025-06-04,10.0,2025-06-04 06:00:00,7.5125,-0.16250038
0 days 06:00:00,45.5,354.25,2025-06-04,10.0,2025-06-04 06:00:00,6.45,0.14999962
0 days 06:00:00,45.5,354.5,2025-06-04,10.0,2025-06-04 06:00:00,6.3875,-0.10000038
0 days 06:00:00,45.5,354.75,2025-06-04,10.0,2025-06-04 06:00:00,6.7625,-0.8500004
0 days 06:00:00,45.5,355.0,2025-06-04,10.0,2025-06-04 06:00:00,6.7,-1.7875004
0 days 06:00:00,45.5,355.25,2025-06-04,10.0,2025-06-04 06:00:00,6.325,-2.0375004
0 days 06:00:00,45.5,355.5,2025-06-04,10.0,2025-06-04 06:00:00,6.1375,-2.2250004
0 days 06:00:00,45.5,355.75,2025-06-04,10.0,2025-06-04 06:00:00,5.95,-3.1625004
0 days 06:00:00,45.5,356.0,2025-06-04,10.0,2025-06-04 06:00:00,5.325,-3.1625004
0 days 06:00:00,45.5,356.25,2025-06-04,10.0,2025-06-04 06:00:00,4.3875,-2.8500004
0 days 06:00:00,45.5,356.5,2025-06-04,10.0,2025-06-04 06:00:00,4.0125,-2.5375004
0 days 06:00:00,45.5,356.75,2025-06-04,10.0,2025-06-04 06:00:00,4.325,-3.1625004
0 days 06:00:00,45.5,357.0,2025-06-04,10.0,2025-06-04 06:00:00,5.075,-3.7875004
0 days 06:00:00,45.5,357.25,2025-06-04,10.0,2025-06-04 06:00:00,5.2,-3.8500004
0 days 06:00:00,45.5,357.5,2025-06-04,10.0,2025-06-04 06:00:00,5.325,-3.9125004
0 days 06:00:00,45.5,357.75,2025-06-04,10.0,2025-06-04 06:00:00,6.95,-3.2250004
0 days 06:00:00,45.5,358.0,2025-06-04,10.0,2025-06-04 06:00:00,9.2,2.0874996
0 days 06:00:00,45.5,358.25,2025-06-04,10.0,2025-06-04 06:00:00,8.3875,4.8999996
0 days 06:00:00,45.5,358.5,2025-06-04,10.0,2025-06-04 06:00:00,6.95,5.3374996
0 days 06:00:00,45.5,358.75,2025-06-04,10.0,2025-06-04 06:00:00,4.075,3.3999996
0 days 06:00:00,45.5,359.0,2025-06-04,10.0,2025-06-04 06:00:00,2.1375,2.9624996
0 days 06:00:00,45.5,359.25,2025-06-04,10.0,2025-06-04 06:00:00,1.6375,3.0874996
0 days 06:00:00,45.5,359.5,2025-06-04,10.0,2025-06-04 06:00:00,1.2,3.2749996
0 days 06:00:00,45.5,359.75,2025-06-04,10.0,2025-06-04 06:00:00,1.3875,2.9624996
0 days 06:00:00,45.5,360.0,2025-06-04,10.0,2025-06-04 06:00:00,1.325,2.3374996
0 days 06:00:00,45.75,0.25,2025-06-04,10.0,2025-06-04 06:00:00,8.075,0.21249962
0 days 06:00:00,45.75,354.25,2025-06-04,10.0,2025-06-04 06:00:00,7.325,0.7124996
0 days 06:00:00,45.75,354.5,2025-06-04,10.0,2025-06-04 06:00:00,6.7,0.7749996
0 days 06:00:00,45.75,354.75,2025-06-04,10.0,2025-06-04 06:00:00,6.325,0.27499962
0 days 06:00:00,45.75,355.0,2025-06-04,10.0,2025-06-04 06:00:00,6.2,-0.28750038
0 days 06:00:00,45.75,355.25,2025-06-04,10.0,2025-06-04 06:00:00,6.2625,-0.7875004
0 days 06:00:00,45.75,355.5,2025-06-04,10.0,2025-06-04 06:00:00,6.2625,-1.6000004
0 days 06:00:00,45.75,355.75,2025-06-04,10.0,2025-06-04 06:00:00,6.3875,-2.2250004
0 days 06:00:00,45.75,356.0,2025-06-04,10.0,2025-06-04 06:00:00,6.075,-2.1000004
0 days 06:00:00,45.75,356.25,2025-06-04,10.0,2025-06-04 06:00:00,5.075,-1.7875004
0 days 06:00:00,45.75,356.5,2025-06-04,10.0,2025-06-04 06:00:00,4.45,-2.3500004
0 days 06:00:00,45.75,356.75,2025-06-04,10.0,2025-06-04 06:00:00,4.8875,-2.7875004
0 days 06:00:00,45.75,357.0,2025-06-04,10.0,2025-06-04 06:00:00,5.3875,-3.4750004
0 days 06:00:00,45.75,357.25,2025-06-04,10.0,2025-06-04 06:00:00,5.3875,-4.1625004
0 days 06:00:00,45.75,357.5,2025-06-04,10.0,2025-06-04 06:00:00,5.8875,-4.0375004
0 days 06:00:00,45.75,357.75,2025-06-04,10.0,2025-06-04 06:00:00,5.2625,-4.4750004
0 days 06:00:00,45.75,358.0,2025-06-04,10.0,2025-06-04 06:00:00,5.575,-3.9750004
0 days 06:00:00,45.75,358.25,2025-06-04,10.0,2025-06-04 06:00:00,8.95,1.7749996
0 days 06:00:00,45.75,358.5,2025-06-04,10.0,2025-06-04 06:00:00,7.0125,4.8374996
0 days 06:00:00,45.75,358.75,2025-06-04,10.0,2025-06-04 06:00:00,3.075,3.0874996
0 days 06:00:00,45.75,359.0,2025-06-04,10.0,2025-06-04 06:00:00,2.3875,3.1499996
0 days 06:00:00,45.75,359.25,2025-06-04,10.0,2025-06-04 06:00:00,0.8875,3.3374996
0 days 06:00:00,45.75,359.5,2025-06-04,10.0,2025-06-04 06:00:00,1.1375,3.3374996
0 days 06:00:00,45.75,359.75,2025-06-04,10.0,2025-06-04 06:00:00,1.325,3.0874996
0 days 06:00:00,45.75,360.0,2025-06-04,10.0,2025-06-04 06:00:00,0.45,2.6499996
0 days 06:00:00,46.0,0.25,2025-06-04,10.0,2025-06-04 06:00:00,7.825,0.33749962
0 days 06:00:00,46.0,354.25,2025-06-04,10.0,2025-06-04 06:00:00,8.2,0.33749962
0 days 06:00:00,46.0,354.5,2025-06-04,10.0,2025-06-04 06:00:00,7.5125,0.27499962
0 days 06:00:00,46.0,354.75,2025-06-04,10.0,2025-06-04 06:00:00,6.6375,0.21249962
0 days 06:00:00,46.0,355.0,2025-06-04,10.0,2025-06-04 06:00:00,5.7625,0.024999619
0 days 06:00:00,46.0,355.25,2025-06-04,10.0,2025-06-04 06:00:00,5.075,-0.47500038
0 days 06:00:00,46.0,355.5,2025-06-04,10.0,2025-06-04 06:00:00,4.95,-0.9125004
0 days 06:00:00,46.0,355.75,2025-06-04,10.0,2025-06-04 06:00:00,5.1375,-1.4750004
0 days 06:00:00,46.0,356.0,2025-06-04,10.0,2025-06-04 06:00:00,5.825,-1.9750004
0 days 06:00:00,46.0,356.25,2025-06-04,10.0,2025-06-04 06:00:00,5.825,-2.1625004
0 days 06:00:00,46.0,356.5,2025-06-04,10.0,2025-06-04 06:00:00,5.45,-2.0375004
0 days 06:00:00,46.0,356.75,2025-06-04,10.0,2025-06-04 06:00:00,5.575,-2.2875004
0 days 06:00:00,46.0,357.0,2025-06-04,10.0,2025-06-04 06:00:00,5.825,-2.9125004
0 days 06:00:00,46.0,357.25,2025-06-04,10.0,2025-06-04 06:00:00,6.3875,-4.0375004
0 days 06:00:00,46.0,357.5,2025-06-04,10.0,2025-06-04 06:00:00,6.0125,-4.2250004
0 days 06:00:00,46.0,357.75,2025-06-04,10.0,2025-06-04 06:00:00,5.8875,-4.0375004
0 days 06:00:00,46.0,358.0,2025-06-04,10.0,2025-06-04 06:00:00,4.825,-4.8500004
0 days 06:00:00,46.0,358.25,2025-06-04,10.0,2025-06-04 06:00:00,5.2625,-3.8500004
0 days 06:00:00,46.0,358.5,2025-06-04,10.0,2025-06-04 06:00:00,6.95,3.0249996
0 days 06:00:00,46.0,358.75,2025-06-04,10.0,2025-06-04 06:00:00,4.575,3.9624996
0 days 06:00:00,46.0,359.0,2025-06-04,10.0,2025-06-04 06:00:00,0.45,3.2124996
0 days 06:00:00,46.0,359.25,2025-06-04,10.0,2025-06-04 06:00:00,-0.11250001,3.4624996
0 days 06:00:00,46.0,359.5,2025-06-04,10.0,2025-06-04 06:00:00,0.825,3.3374996
0 days 06:00:00,46.0,359.75,2025-06-04,10.0,2025-06-04 06:00:00,1.1375,3.0249996
0 days 06:00:00,46.0,360.0,2025-06-04,10.0,2025-06-04 06:00:00,0.575,3.0249996
0 days 06:00:00,46.25,0.25,2025-06-04,10.0,2025-06-04 06:00:00,8.2,0.6499996
